"Product Name","Product No","Product Active","Customer Part No","Product Category","Stocking Code","GL Account","Kanban Part","CutRite Product ID","Weight","QB Product Code","Shipping Method","Part Number","Nom W","Case Material","Nom H","Cabinet Material","Nom D","Cabinet Edgeband","Eng W","Cabinet Edgeband 2","Eng H","Door Material","Eng D","Door Edgeband","Product Sheet","Created Time","Website","Modified Time","Unit Price","Tax Class","Stock Type","Qty/Unit","Usage Unit","Reorder Level","Qty. in Stock","Qty. in Demand","Handler","Product Image","Description"
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102415","1","412.481.005.000","Not Accessible","","Cabinets","0","NX-T2P-6AS","315.130","NX-T2P-6AS-48x83x17-WIL","Not Accessible","NX-T2P-6AS-48x83x17-WIL","48.000","3/4_WILD_APPLE-2S","83.000","WILD APPLE","17.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2112.000","3/4_WILD_APPLE-2S","431.800","3/4_AUTUMN_PVC","","2010-06-18 13:24:00","","2010-06-21 14:20:34","269.26","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102416","1","412.482.005.000","Not Accessible","","Cabinets","0","NX-T2P-6AS","353.340","NX-T2P-6AS-48x83x21-WIL","Not Accessible","NX-T2P-6AS-48x83x21-WIL","48.000","3/4_WILD_APPLE-2S","83.000","WILD APPLE","21.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2112.000","3/4_WILD_APPLE-2S","533.400","3/4_AUTUMN_PVC","","2010-06-18 13:24:00","","2010-06-21 14:20:34","285.30","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102417","1","412.483.005.000","Not Accessible","","Cabinets","0","NX-T2P-6AS","381.990","NX-T2P-6AS-48x83x24-WIL","Not Accessible","NX-T2P-6AS-48x83x24-WIL","48.000","3/4_WILD_APPLE-2S","83.000","WILD APPLE","24.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2112.000","3/4_WILD_APPLE-2S","609.600","3/4_AUTUMN_PVC","","2010-06-18 13:24:00","","2010-06-21 14:20:35","293.04","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102418","1","412.491.005.004","Not Accessible","","Cabinets","0","NX-T2P-6AS","330.600","NX-T2P-6AS-48x91x17-WIL","Not Accessible","NX-T2P-6AS-48x91x17-WIL","48.000","3/4_WILD_APPLE-2S","91.000","WILD APPLE","17.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2304.000","3/4_WILD_APPLE-2S","431.800","3/4_AUTUMN_PVC","","2010-06-18 13:24:01","","2010-06-21 14:20:35","281.47","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102419","1","412.492.005.000","Not Accessible","","Cabinets","0","NX-T2P-6AS","370.000","NX-T2P-6AS-48x91x21-WIL","Not Accessible","NX-T2P-6AS-48x91x21-WIL","48.000","3/4_WILD_APPLE-2S","91.000","WILD APPLE","21.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2304.000","3/4_WILD_APPLE-2S","533.400","3/4_AUTUMN_PVC","","2010-06-18 13:24:01","","2010-06-21 14:20:36","297.69","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Tall Cabinet, 2 Doors, 1 Divider, 6 Adj ","SKU-102420","1","412.493.005.000","Not Accessible","","Cabinets","0","NX-T2P-6AS","399.560","NX-T2P-6AS-48x91x24-WIL","Not Accessible","NX-T2P-6AS-48x91x24-WIL","48.000","3/4_WILD_APPLE-2S","91.000","WILD APPLE","24.000","3/4_AUTUMN_PVC","1219.200","1_AUTUMN_PVC","2304.000","3/4_WILD_APPLE-2S","609.600","3/4_AUTUMN_PVC","","2010-06-18 13:24:01","","2010-06-21 14:20:36","305.51","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 1 Door, 1 Adj Sh, ","SKU-102421","1","101.231.008.000","Not Accessible","","Cabinets","0","NX-B1-1AS","72.320","NX-B1-1AS-24x30x17-BRO","Not Accessible","NX-B1-1AS-24x30x17-BRO","24.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","17.000","3/4_BRONZE_PVC","609.600","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","431.800","3/4_BRONZE_PVC","","2010-06-18 13:24:01","","2010-06-21 14:20:36","79.66","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 1 Door, 1 Adj Sh, ","SKU-102422","1","101.232.008.000","Not Accessible","","Cabinets","0","NX-B1-1AS","84.380","NX-B1-1AS-24x30x21-BRO","Not Accessible","NX-B1-1AS-24x30x21-BRO","24.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","21.000","3/4_BRONZE_PVC","609.600","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","533.400","3/4_BRONZE_PVC","","2010-06-18 13:24:02","","2010-06-21 14:20:37","106.60","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 1 Door, 1 Adj Sh, ","SKU-102423","1","101.233.008.000","Not Accessible","","Cabinets","0","NX-B1-1AS","93.420","NX-B1-1AS-24x30x24-BRO","Not Accessible","NX-B1-1AS-24x30x24-BRO","24.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","24.000","3/4_BRONZE_PVC","609.600","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","609.600","3/4_BRONZE_PVC","","2010-06-18 13:24:02","","2010-06-21 14:20:37","97.08","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 2 Doors, 1 Adj Sh, ","SKU-102424","1","102.431.008.000","Not Accessible","","Cabinets","0","NX-B2-1AS","127.880","NX-B2-1AS-48x30x17-BRO","Not Accessible","NX-B2-1AS-48x30x17-BRO","48.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","17.000","3/4_BRONZE_PVC","1219.200","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","431.800","3/4_BRONZE_PVC","","2010-06-18 13:24:02","","2010-06-21 14:20:37","130.34","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 2 Doors, 1 Adj Sh, ","SKU-102425","1","102.432.008.000","Not Accessible","","Cabinets","0","NX-B2-1AS","147.680","NX-B2-1AS-48x30x21-BRO","Not Accessible","NX-B2-1AS-48x30x21-BRO","48.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","21.000","3/4_BRONZE_PVC","1219.200","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","533.400","3/4_BRONZE_PVC","","2010-06-18 13:24:02","","2010-06-21 14:20:38","143.34","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
"NX Garage Base Cabinet, 2 Doors, 1 Adj Sh, ","SKU-102426","1","102.433.008.000","Not Accessible","","Cabinets","0","NX-B2-1AS","162.530","NX-B2-1AS-48x30x24-BRO","Not Accessible","NX-B2-1AS-48x30x24-BRO","48.000","3/4_W/S_BRONZE/WHITE","30.000","WINDSWEPT BRONZE","24.000","3/4_BRONZE_PVC","1219.200","1_BRONZE_PVC","768.000","3/4_W/S_BRONZE/WHITE","609.600","3/4_BRONZE_PVC","","2010-06-18 13:24:03","","2010-06-21 14:20:38","153.10","","Inventory Assembly","1.00","Each","0","0.000","0","erichunt","",""
